edad,edad2,educ,ingreso_total_familiar,num_miembros_hogar,horastrab,pobre,AÑO,ITF
9.0,81.0,4.0,267111.4741307846,3,,1,2005,150
38.0,1444.0,15.0,3383412.005656605,3,,0,2005,1900
31.0,961.0,14.0,3383412.005656605,3,,0,2005,1900
1.0,1.0,0.0,3383412.005656605,3,,0,2005,1900
72.0,5184.0,8.0,1264327.6442190472,2,,0,2005,710
65.0,4225.0,13.0,1264327.6442190472,2,,0,2005,710
84.0,7056.0,5.0,717639.4938313747,1,,0,2005,403
76.0,5776.0,8.0,1424594.528697518,2,,0,2005,800
75.0,5625.0,8.0,1424594.528697518,2,,0,2005,800
43.0,1849.0,8.0,2849189.057395036,4,,0,2005,1600
33.0,1089.0,8.0,2849189.057395036,4,,0,2005,1600
16.0,256.0,13.0,2849189.057395036,4,,0,2005,1600
8.0,64.0,3.0,2849189.057395036,4,,0,2005,1600
25.0,625.0,13.0,1175290.4861754524,3,,0,2005,660
26.0,676.0,16.0,1175290.4861754524,3,,0,2005,660
1.0,1.0,0.0,1175290.4861754524,3,,0,2005,660
64.0,4096.0,8.0,3828597.79587458,7,,0,2005,2150
56.0,3136.0,8.0,3828597.79587458,7,,0,2005,2150
27.0,729.0,13.0,3828597.79587458,7,40.0,0,2005,2150
23.0,529.0,13.0,3828597.79587458,7,,0,2005,2150
32.0,1024.0,13.0,3828597.79587458,7,50.0,0,2005,2150
,,,3828597.79587458,7,,0,2005,2150
5.0,25.0,1.0,3828597.79587458,7,,0,2005,2150
32.0,1024.0,11.0,1709513.4344370216,4,,0,2005,960
28.0,784.0,13.0,1709513.4344370216,4,,0,2005,960
6.0,36.0,2.0,1709513.4344370216,4,,0,2005,960
3.0,9.0,0.0,1709513.4344370216,4,,0,2005,960
49.0,2401.0,11.0,2685360.6865948215,3,58.0,0,2005,1508
34.0,1156.0,12.0,2685360.6865948215,3,48.0,0,2005,1508
80.0,6400.0,8.0,2685360.6865948215,3,,0,2005,1508
46.0,2116.0,8.0,4407339.323157947,6,,0,2005,2475
56.0,3136.0,13.0,4407339.323157947,6,,0,2005,2475
24.0,576.0,17.0,4407339.323157947,6,,0,2005,2475
23.0,529.0,16.0,4407339.323157947,6,,0,2005,2475
21.0,441.0,12.0,4407339.323157947,6,,0,2005,2475
19.0,361.0,13.0,4407339.323157947,6,,0,2005,2475
64.0,4096.0,8.0,1388979.66548008,6,,1,2005,780
64.0,4096.0,6.0,1388979.66548008,6,,1,2005,780
28.0,784.0,8.0,1388979.66548008,6,,1,2005,780
23.0,529.0,13.0,1388979.66548008,6,,1,2005,780
18.0,324.0,12.0,1388979.66548008,6,,1,2005,780
43.0,1849.0,8.0,1388979.66548008,6,,1,2005,780
35.0,1225.0,9.0,1068445.8965231385,4,,1,2005,600
29.0,841.0,9.0,1068445.8965231385,4,,1,2005,600
10.0,100.0,5.0,1068445.8965231385,4,,1,2005,600
7.0,49.0,3.0,1068445.8965231385,4,,1,2005,600
61.0,3721.0,8.0,2635499.878090408,6,,0,2005,1480
24.0,576.0,13.0,2635499.878090408,6,,0,2005,1480
23.0,529.0,13.0,2635499.878090408,6,,0,2005,1480
22.0,484.0,13.0,2635499.878090408,6,,0,2005,1480
21.0,441.0,13.0,2635499.878090408,6,,0,2005,1480
14.0,196.0,10.0,2635499.878090408,6,,0,2005,1480
64.0,4096.0,8.0,534222.9482615693,2,,0,2005,300
65.0,4225.0,3.0,534222.9482615693,2,,0,2005,300
39.0,1521.0,8.0,1602668.8447847078,5,,0,2005,900
32.0,1024.0,8.0,1602668.8447847078,5,,0,2005,900
12.0,144.0,8.0,1602668.8447847078,5,,0,2005,900
7.0,49.0,3.0,1602668.8447847078,5,,0,2005,900
2.0,4.0,0.0,1602668.8447847078,5,,0,2005,900
34.0,1156.0,13.0,2012239.771785244,3,,0,2005,1130
31.0,961.0,13.0,2012239.771785244,3,,0,2005,1130
2.0,4.0,,2012239.771785244,3,,0,2005,1130
40.0,1600.0,8.0,534222.9482615693,2,,0,2005,300
7.0,49.0,2.0,534222.9482615693,2,,0,2005,300
48.0,2304.0,8.0,2849189.057395036,2,,0,2005,1600
67.0,4489.0,8.0,2849189.057395036,2,,0,2005,1600
27.0,729.0,11.0,3650523.4797873897,5,60.0,0,2005,2050
23.0,529.0,8.0,3650523.4797873897,5,0.0,0,2005,2050
6.0,36.0,1.0,3650523.4797873897,5,,0,2005,2050
3.0,9.0,0.0,3650523.4797873897,5,,0,2005,2050
68.0,4624.0,,3650523.4797873897,5,,0,2005,2050
37.0,1369.0,16.0,1941010.0453503684,5,,0,2005,1090
13.0,169.0,9.0,1941010.0453503684,5,,0,2005,1090
12.0,144.0,8.0,1941010.0453503684,5,,0,2005,1090
11.0,121.0,6.0,1941010.0453503684,5,,0,2005,1090
7.0,49.0,2.0,1941010.0453503684,5,,0,2005,1090
47.0,2209.0,13.0,4006672.1119617694,5,0.0,0,2005,2250
39.0,1521.0,16.0,4006672.1119617694,5,0.0,0,2005,2250
85.0,7225.0,8.0,4006672.1119617694,5,,0,2005,2250
4.0,16.0,0.0,4006672.1119617694,5,,0,2005,2250
2.0,4.0,,4006672.1119617694,5,,0,2005,2250
60.0,3600.0,19.0,5164155.1665285025,3,,0,2005,2900
57.0,3249.0,13.0,5164155.1665285025,3,,0,2005,2900
33.0,1089.0,13.0,5164155.1665285025,3,,0,2005,2900
56.0,3136.0,16.0,5021695.713658751,7,,0,2005,2820
75.0,5625.0,4.0,5021695.713658751,7,,0,2005,2820
45.0,2025.0,13.0,5021695.713658751,7,,0,2005,2820
27.0,729.0,15.0,5021695.713658751,7,,0,2005,2820
26.0,676.0,15.0,5021695.713658751,7,,0,2005,2820
21.0,441.0,15.0,5021695.713658751,7,,0,2005,2820
5.0,25.0,0.0,5021695.713658751,7,,0,2005,2820
81.0,6561.0,8.0,1185974.9451406838,2,,0,2005,666
79.0,6241.0,8.0,1185974.9451406838,2,,0,2005,666
37.0,1369.0,13.0,2136891.793046277,4,,0,2005,1200
30.0,900.0,13.0,2136891.793046277,4,,0,2005,1200
4.0,16.0,0.0,2136891.793046277,4,,0,2005,1200
,,,2136891.793046277,4,,0,2005,1200
61.0,3721.0,13.0,712297.264348759,1,,0,2005,400
81.0,6561.0,8.0,1780743.1608718976,2,,0,2005,1000
83.0,6889.0,8.0,1780743.1608718976,2,,0,2005,1000
34.0,1156.0,13.0,1584861.4131759887,3,,0,2005,890
15.0,225.0,,1584861.4131759887,3,,0,2005,890
14.0,196.0,9.0,1584861.4131759887,3,,0,2005,890
45.0,2025.0,12.0,712297.264348759,2,,0,2005,400
77.0,5929.0,6.0,712297.264348759,2,,0,2005,400
35.0,1225.0,13.0,2849189.057395036,4,,0,2005,1600
28.0,784.0,15.0,2849189.057395036,4,,0,2005,1600
5.0,25.0,1.0,2849189.057395036,4,,0,2005,1600
1.0,1.0,0.0,2849189.057395036,4,,0,2005,1600
46.0,2116.0,13.0,2136891.793046277,4,,0,2005,1200
51.0,2601.0,13.0,2136891.793046277,4,,0,2005,1200
16.0,256.0,11.0,2136891.793046277,4,,0,2005,1200
12.0,144.0,7.0,2136891.793046277,4,,0,2005,1200
48.0,2304.0,8.0,1602668.8447847078,1,,0,2005,900
43.0,1849.0,8.0,1335557.3706539231,4,49.0,0,2005,750
40.0,1600.0,8.0,1335557.3706539231,4,0.0,0,2005,750
9.0,81.0,4.0,1335557.3706539231,4,,0,2005,750
22.0,484.0,8.0,1335557.3706539231,4,,0,2005,750
48.0,2304.0,8.0,1620476.2763934268,7,0.0,1,2005,910
49.0,2401.0,6.0,1620476.2763934268,7,0.0,1,2005,910
24.0,576.0,11.0,1620476.2763934268,7,,1,2005,910
23.0,529.0,9.0,1620476.2763934268,7,,1,2005,910
18.0,324.0,9.0,1620476.2763934268,7,,1,2005,910
15.0,225.0,8.0,1620476.2763934268,7,,1,2005,910
14.0,196.0,4.0,1620476.2763934268,7,,1,2005,910
30.0,900.0,8.0,890371.5804359488,4,54.0,1,2005,500
28.0,784.0,11.0,890371.5804359488,4,0.0,1,2005,500
3.0,9.0,,890371.5804359488,4,,1,2005,500
1.0,1.0,0.0,890371.5804359488,4,,1,2005,500
74.0,5476.0,16.0,4451857.902179744,2,,0,2005,2500
69.0,4761.0,8.0,4451857.902179744,2,,0,2005,2500
85.0,7225.0,8.0,2473452.2504510656,2,,0,2005,1389
86.0,7396.0,8.0,2473452.2504510656,2,,0,2005,1389
69.0,4761.0,8.0,1958817.4769590872,2,,0,2005,1100
74.0,5476.0,8.0,1958817.4769590872,2,,0,2005,1100
62.0,3844.0,11.0,1424594.528697518,4,,0,2005,800
59.0,3481.0,8.0,1424594.528697518,4,,0,2005,800
29.0,841.0,18.0,1424594.528697518,4,,0,2005,800
22.0,484.0,16.0,1424594.528697518,4,,0,2005,800
45.0,2025.0,13.0,712297.264348759,6,,1,2005,400
14.0,196.0,8.0,712297.264348759,6,,1,2005,400
13.0,169.0,9.0,712297.264348759,6,,1,2005,400
11.0,121.0,6.0,712297.264348759,6,,1,2005,400
8.0,64.0,3.0,712297.264348759,6,,1,2005,400
4.0,16.0,0.0,712297.264348759,6,,1,2005,400
66.0,4356.0,8.0,801334.4223923539,1,,0,2005,450
62.0,3844.0,6.0,979408.7384795436,2,,0,2005,550
43.0,1849.0,10.0,979408.7384795436,2,,0,2005,550
57.0,3249.0,8.0,5235384.892963379,6,,0,2005,2940
58.0,3364.0,13.0,5235384.892963379,6,,0,2005,2940
27.0,729.0,17.0,5235384.892963379,6,,0,2005,2940
25.0,625.0,13.0,5235384.892963379,6,,0,2005,2940
22.0,484.0,15.0,5235384.892963379,6,,0,2005,2940
5.0,25.0,0.0,5235384.892963379,6,,0,2005,2940
32.0,1024.0,19.0,4540895.060223339,3,59.0,0,2005,2550
31.0,961.0,19.0,4540895.060223339,3,0.0,0,2005,2550
1.0,1.0,0.0,4540895.060223339,3,,0,2005,2550
52.0,2704.0,19.0,1068445.8965231385,3,,0,2005,600
